,Interval,Subject Type,Frame Index,Timestamp(x),Orbital,Nose,Ears,Whiskers,Cheek,Total Grimace Score,AU Scored,Confidence(Orbital),Confidence(Nose),Confidence(Ears),Confidence(Whiskers),Confidence(Cheek),Face Model,MGS Model
142,Clip 5: 120.csv,c57bl/6,34080,142.022,0,-1,0,-1,,,2,1.0,0.0,0.9730949401855468,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
143,Clip 5: 120.csv,c57bl/6,34320,143.023,1,0,1,0,,2.0,4,0.9934282898902892,0.9999986886978148,0.9999914169311525,0.6180773377418518,,general/fau/generalv5,c57bl6-pain-mgs-20220901
144,Clip 5: 120.csv,c57bl/6,34560,144.024,1,-1,2,-1,,,2,0.706368088722229,0.0,0.9850386381149292,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
145,Clip 5: 120.csv,c57bl/6,34800,145.025,1,0,-1,1,,,3,0.9998513460159302,0.5010276436805725,0.0,0.9974518418312072,,general/fau/generalv5,c57bl6-pain-mgs-20220901
146,Clip 5: 120.csv,c57bl/6,35040,146.026,-1,-1,1,0,,,2,0.0,0.0,0.7080335021018982,0.999990940093994,,general/fau/generalv5,c57bl6-pain-mgs-20220901
147,Clip 5: 120.csv,c57bl/6,35280,147.027,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
148,Clip 5: 120.csv,c57bl/6,35520,148.028,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
149,Clip 5: 120.csv,c57bl/6,35760,149.029,1,-1,2,-1,,,2,0.8858733773231506,0.0,0.758877694606781,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
150,Clip 6: 150.csv,c57bl/6,36000,150.0,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
151,Clip 6: 150.csv,c57bl/6,36240,151.001,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
152,Clip 6: 150.csv,c57bl/6,36480,152.002,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
153,Clip 6: 150.csv,c57bl/6,36720,153.003,1,2,-1,-1,,,2,0.99791020154953,0.9999990463256836,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
154,Clip 6: 150.csv,c57bl/6,36960,154.004,-1,2,2,-1,,,2,0.0,0.9988973140716552,0.9996159076690674,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
155,Clip 6: 150.csv,c57bl/6,37200,155.005,-1,-1,2,-1,,,1,0.0,0.0,0.9620596766471864,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
156,Clip 6: 150.csv,c57bl/6,37440,156.006,-1,-1,2,-1,,,1,0.0,0.0,0.9991769194602966,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
157,Clip 6: 150.csv,c57bl/6,37680,157.007,-1,-1,2,-1,,,1,0.0,0.0,0.9961422085762024,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
158,Clip 6: 150.csv,c57bl/6,37920,158.008,2,2,-1,-1,,,2,0.92687726020813,0.9995405673980712,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
159,Clip 6: 150.csv,c57bl/6,38160,159.00900000000001,-1,-1,1,-1,,,1,0.0,0.0,0.9999269247055054,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
160,Clip 6: 150.csv,c57bl/6,38400,160.01,1,0,1,0,,2.0,4,1.0,1.0,0.999981164932251,0.9998953342437744,,general/fau/generalv5,c57bl6-pain-mgs-20220901
161,Clip 6: 150.csv,c57bl/6,38640,161.011,0,0,2,-1,,,3,1.0,0.9999946355819702,0.952530562877655,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
162,Clip 6: 150.csv,c57bl/6,38880,162.012,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
163,Clip 6: 150.csv,c57bl/6,39120,163.013,-1,-1,1,-1,,,1,0.0,0.0,0.998924195766449,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
164,Clip 6: 150.csv,c57bl/6,39360,164.014,1,2,1,-1,,,3,0.9997581839561462,0.9670109152793884,0.999836802482605,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
165,Clip 6: 150.csv,c57bl/6,39600,165.015,1,2,-1,-1,,,2,0.9999992847442628,0.99968683719635,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
166,Clip 6: 150.csv,c57bl/6,39840,166.016,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
167,Clip 6: 150.csv,c57bl/6,40080,167.017,1,0,1,-1,,,3,0.9801674485206604,0.9999997615814208,0.9999486207962036,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
168,Clip 6: 150.csv,c57bl/6,40320,168.018,1,-1,1,0,,,3,0.9426403045654296,0.0,0.9997172951698304,0.9266368746757508,,general/fau/generalv5,c57bl6-pain-mgs-20220901
169,Clip 6: 150.csv,c57bl/6,40560,169.019,0,-1,1,-1,,,2,1.0,0.0,0.9920344948768616,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
