,Interval,Subject Type,Frame Index,Timestamp(x),Orbital,Nose,Ears,Whiskers,Cheek,Total Grimace Score,AU Scored,Confidence(Orbital),Confidence(Nose),Confidence(Ears),Confidence(Whiskers),Confidence(Cheek),Face Model,MGS Model
520,Clip 18: 510.csv,c57bl/6,124800,520.01,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
521,Clip 18: 510.csv,c57bl/6,125040,521.011,0,-1,1,-1,,,2,0.9999996423721312,0.0,0.9999998807907104,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
522,Clip 18: 510.csv,c57bl/6,125280,522.012,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
523,Clip 18: 510.csv,c57bl/6,125520,523.013,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
524,Clip 18: 510.csv,c57bl/6,125760,524.014,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
525,Clip 18: 510.csv,c57bl/6,126000,525.015,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
526,Clip 18: 510.csv,c57bl/6,126240,526.016,-1,0,1,-1,,,2,0.0,0.9997760653495787,0.9999862909317015,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
527,Clip 18: 510.csv,c57bl/6,126480,527.017,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
528,Clip 18: 510.csv,c57bl/6,126720,528.018,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
529,Clip 18: 510.csv,c57bl/6,126960,529.019,-1,-1,0,-1,,,1,0.0,0.0,0.9975155591964722,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
530,Clip 18: 510.csv,c57bl/6,127200,530.02,-1,-1,2,-1,,,1,0.0,0.0,0.9998924732208252,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
531,Clip 18: 510.csv,c57bl/6,127440,531.021,1,0,1,-1,,,3,0.9821757674217224,1.0,0.9999539852142334,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
532,Clip 18: 510.csv,c57bl/6,127680,532.022,0,0,2,-1,,,3,0.9993795156478882,0.99978369474411,0.9171897172927856,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
533,Clip 18: 510.csv,c57bl/6,127920,533.023,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
534,Clip 18: 510.csv,c57bl/6,128160,534.024,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
535,Clip 18: 510.csv,c57bl/6,128400,535.025,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
536,Clip 18: 510.csv,c57bl/6,128640,536.026,1,-1,2,-1,,,2,0.992734432220459,0.0,0.9174869656562804,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
537,Clip 18: 510.csv,c57bl/6,128880,537.027,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
538,Clip 18: 510.csv,c57bl/6,129120,538.028,-1,0,-1,-1,,,1,0.0,1.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
539,Clip 18: 510.csv,c57bl/6,129360,539.029,-1,-1,1,-1,,,1,0.0,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
540,Clip 19: 540.csv,c57bl/6,129600,540.0,0,0,1,0,,1.0,4,0.999216318,0.999998689,0.984293401,0.921179235,,general/fau/generalv5,c57bl6-pain-mgs-20220901
541,Clip 19: 540.csv,c57bl/6,129840,541.001,1,2,1,1,,5.0,4,0.746701002,0.999998808,0.974494576,0.999741495,,general/fau/generalv5,c57bl6-pain-mgs-20220901
542,Clip 19: 540.csv,c57bl/6,130080,542.002,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
543,Clip 19: 540.csv,c57bl/6,130320,543.003,-1,0,0,-1,,,2,0.0,0.999599636,0.950942576,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
544,Clip 19: 540.csv,c57bl/6,130560,544.004,-1,0,0,-1,,,2,0.0,1.0,0.942071855,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
545,Clip 19: 540.csv,c57bl/6,130800,545.005,-1,-1,2,0,,,2,0.0,0.0,0.999959707,0.99999392,,general/fau/generalv5,c57bl6-pain-mgs-20220901
546,Clip 19: 540.csv,c57bl/6,131040,546.006,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
547,Clip 19: 540.csv,c57bl/6,131280,547.007,0,-1,2,-1,,,2,0.986076057,0.0,0.99913007,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
548,Clip 19: 540.csv,c57bl/6,131520,548.008,0,-1,1,-1,,,2,0.952804804,0.0,0.999972939,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
549,Clip 19: 540.csv,c57bl/6,131760,549.009,0,-1,2,1,,,3,0.572908163,0.0,0.99999249,1.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
550,Clip 19: 540.csv,c57bl/6,132000,550.01,0,0,1,-1,,,3,0.999999762,0.999998689,0.99992609,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
551,Clip 19: 540.csv,c57bl/6,132240,551.011,1,0,1,-1,,,3,0.75216496,0.999998093,0.999999762,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
552,Clip 19: 540.csv,c57bl/6,132480,552.012,0,-1,1,-1,,,2,0.999281824,0.0,0.94771558,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
553,Clip 19: 540.csv,c57bl/6,132720,553.013,0,0,1,-1,,,3,0.711564481,0.574428082,0.713880658,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
554,Clip 19: 540.csv,c57bl/6,132960,554.014,-1,2,0,-1,,,2,0.0,0.984885752,0.999634504,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
555,Clip 19: 540.csv,c57bl/6,133200,555.015,-1,2,1,2,,,3,0.0,0.956626475,0.881358981,0.886098444,,general/fau/generalv5,c57bl6-pain-mgs-20220901
556,Clip 19: 540.csv,c57bl/6,133440,556.016,0,-1,1,1,,,3,0.991388738,0.0,0.734233797,0.962277949,,general/fau/generalv5,c57bl6-pain-mgs-20220901
557,Clip 19: 540.csv,c57bl/6,133680,557.017,0,-1,2,-1,,,2,0.914798677,0.0,0.999991059,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
558,Clip 19: 540.csv,c57bl/6,133920,558.018,0,-1,0,-1,,,2,0.999826014,0.0,0.999995828,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
559,Clip 19: 540.csv,c57bl/6,134160,559.019,1,0,1,2,,4.0,4,0.999097824,0.981522441,0.948405623,0.996252894,,general/fau/generalv5,c57bl6-pain-mgs-20220901
560,Clip 19: 540.csv,c57bl/6,134400,560.02,1,0,1,-1,,,3,0.993263185,0.999999642,0.99353528,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
561,Clip 19: 540.csv,c57bl/6,134640,561.021,1,2,2,-1,,,3,0.999882221,1.0,0.999997854,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
562,Clip 19: 540.csv,c57bl/6,134880,562.022,1,-1,2,-1,,,2,0.958980381,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
563,Clip 19: 540.csv,c57bl/6,135120,563.023,0,-1,0,0,,,3,0.999995828,0.0,0.988977253,0.999988556,,general/fau/generalv5,c57bl6-pain-mgs-20220901
564,Clip 19: 540.csv,c57bl/6,135360,564.024,0,-1,1,-1,,,2,0.999999881,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
565,Clip 19: 540.csv,c57bl/6,135600,565.025,0,-1,1,-1,,,2,0.999302983,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
566,Clip 19: 540.csv,c57bl/6,135840,566.026,1,-1,1,-1,,,2,0.999445021,0.0,0.999952078,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
567,Clip 19: 540.csv,c57bl/6,136080,567.027,1,0,2,-1,,,3,0.763025403,0.810950696,0.999993324,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
568,Clip 19: 540.csv,c57bl/6,136320,568.028,1,-1,2,-1,,,2,0.940958261,0.0,0.867312312,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
569,Clip 19: 540.csv,c57bl/6,136560,569.029,-1,-1,0,0,,,2,0.0,0.0,0.999871969,0.994400918,,general/fau/generalv5,c57bl6-pain-mgs-20220901
570,Clip 20: 570.csv,c57bl/6,136800,570.0,-1,-1,2,-1,,,1,0.0,0.0,0.8166075944900513,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
571,Clip 20: 570.csv,c57bl/6,137040,571.001,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
572,Clip 20: 570.csv,c57bl/6,137280,572.002,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
573,Clip 20: 570.csv,c57bl/6,137520,573.003,-1,-1,2,-1,,,1,0.0,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
574,Clip 20: 570.csv,c57bl/6,137760,574.004,0,2,0,1,,3.0,4,0.9999892711639404,0.9999998807907104,0.8681487441062927,0.9999862909317015,,general/fau/generalv5,c57bl6-pain-mgs-20220901
575,Clip 20: 570.csv,c57bl/6,138000,575.005,0,-1,-1,-1,,,1,0.9999673366546632,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
576,Clip 20: 570.csv,c57bl/6,138240,576.006,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
577,Clip 20: 570.csv,c57bl/6,138480,577.007,1,2,1,0,,4.0,4,0.7265733480453491,0.9912315011024476,0.9999936819076538,0.9999914169311525,,general/fau/generalv5,c57bl6-pain-mgs-20220901
578,Clip 20: 570.csv,c57bl/6,138720,578.008,-1,0,1,0,,,3,0.0,0.9684228897094728,0.9999728202819824,0.9939075112342834,,general/fau/generalv5,c57bl6-pain-mgs-20220901
579,Clip 20: 570.csv,c57bl/6,138960,579.009,-1,0,1,0,,,3,0.0,0.9999914169311525,1.0,0.99907386302948,,general/fau/generalv5,c57bl6-pain-mgs-20220901
580,Clip 20: 570.csv,c57bl/6,139200,580.01,0,-1,1,2,,,3,0.9906249642372132,0.0,0.9999526739120485,0.998834788799286,,general/fau/generalv5,c57bl6-pain-mgs-20220901
581,Clip 20: 570.csv,c57bl/6,139440,581.011,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
582,Clip 20: 570.csv,c57bl/6,139680,582.012,0,-1,1,-1,,,2,0.9866644144058228,0.0,0.9999853372573853,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
583,Clip 20: 570.csv,c57bl/6,139920,583.013,1,-1,2,-1,,,2,0.7887997031211853,0.0,0.9979552030563354,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
584,Clip 20: 570.csv,c57bl/6,140160,584.014,0,0,1,-1,,,3,0.7030133008956909,1.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
585,Clip 20: 570.csv,c57bl/6,140400,585.015,1,-1,1,1,,,3,0.9999986886978148,0.0,0.9999986886978148,0.993791162967682,,general/fau/generalv5,c57bl6-pain-mgs-20220901
586,Clip 20: 570.csv,c57bl/6,140640,586.016,1,-1,1,-1,,,2,0.7615653872489929,0.0,0.5249172449111938,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
587,Clip 20: 570.csv,c57bl/6,140880,587.017,0,0,1,-1,,,3,0.9994484782218932,0.9999905824661256,0.9999921321868896,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
588,Clip 20: 570.csv,c57bl/6,141120,588.018,-1,-1,2,-1,,,1,0.0,0.0,0.8483126759529114,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
589,Clip 20: 570.csv,c57bl/6,141360,589.019,0,-1,1,-1,,,2,0.9990777969360352,0.0,0.9991488456726074,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
590,Clip 20: 570.csv,c57bl/6,141600,590.02,1,-1,1,-1,,,2,0.9995439648628236,0.0,0.9964869022369384,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
591,Clip 20: 570.csv,c57bl/6,141840,591.021,-1,-1,1,-1,,,1,0.0,0.0,0.9989845156669616,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
592,Clip 20: 570.csv,c57bl/6,142080,592.022,-1,0,2,-1,,,2,0.0,0.9876153469085692,0.9999885559082032,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
593,Clip 20: 570.csv,c57bl/6,142320,593.023,-1,-1,2,-1,,,1,0.0,0.0,0.999047577381134,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
594,Clip 20: 570.csv,c57bl/6,142560,594.024,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
595,Clip 20: 570.csv,c57bl/6,142800,595.025,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
596,Clip 20: 570.csv,c57bl/6,143040,596.026,-1,2,1,-1,,,2,0.0,0.5002121329307556,0.9906604886054992,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
597,Clip 20: 570.csv,c57bl/6,143280,597.027,-1,2,1,-1,,,2,0.0,0.9971611499786376,0.9097805619239808,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
598,Clip 20: 570.csv,c57bl/6,143520,598.028,-1,-1,0,-1,,,1,0.0,0.0,0.9113568663597108,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
599,Clip 20: 570.csv,c57bl/6,143760,599.029,2,0,-1,-1,,,2,0.6617465615272522,0.941334068775177,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
600,Clip 21: 600.csv,c57bl/6,144000,600.0,0,2,-1,-1,,,2,0.8654921650886536,0.937874436378479,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
601,Clip 21: 600.csv,c57bl/6,144240,601.001,0,0,-1,-1,,,2,0.999580442905426,0.9987049102783204,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
602,Clip 21: 600.csv,c57bl/6,144480,602.002,1,-1,0,-1,,,2,0.9973475933074952,0.0,0.9968079924583436,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
603,Clip 21: 600.csv,c57bl/6,144720,603.003,2,-1,-1,1,,,2,0.9235588312149048,0.0,0.0,0.9999661445617676,,general/fau/generalv5,c57bl6-pain-mgs-20220901
604,Clip 21: 600.csv,c57bl/6,144960,604.004,1,-1,2,-1,,,2,0.9999970197677612,0.0,0.9932831525802612,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
605,Clip 21: 600.csv,c57bl/6,145200,605.005,1,-1,-1,-1,,,1,0.9808135628700256,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
606,Clip 21: 600.csv,c57bl/6,145440,606.006,-1,-1,2,-1,,,1,0.0,0.0,0.7988322973251343,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
607,Clip 21: 600.csv,c57bl/6,145680,607.007,1,-1,2,0,,,3,0.9490458965301514,0.0,0.9835717678070068,0.9989733695983888,,general/fau/generalv5,c57bl6-pain-mgs-20220901
608,Clip 21: 600.csv,c57bl/6,145920,608.008,0,0,1,-1,,,3,0.9999997615814208,1.0,0.9999828338623048,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
609,Clip 21: 600.csv,c57bl/6,146160,609.009,0,-1,0,0,,,3,1.0,0.0,0.9999805688858032,0.9999970197677612,,general/fau/generalv5,c57bl6-pain-mgs-20220901
610,Clip 21: 600.csv,c57bl/6,146400,610.01,-1,0,1,0,,,3,0.0,0.603574812412262,0.9999617338180542,0.9999997615814208,,general/fau/generalv5,c57bl6-pain-mgs-20220901
611,Clip 21: 600.csv,c57bl/6,146640,611.011,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
612,Clip 21: 600.csv,c57bl/6,146880,612.012,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
613,Clip 21: 600.csv,c57bl/6,147120,613.013,0,0,0,0,,0.0,4,1.0,0.999994158744812,0.99986732006073,0.9560877680778505,,general/fau/generalv5,c57bl6-pain-mgs-20220901
614,Clip 21: 600.csv,c57bl/6,147360,614.014,1,0,-1,0,,,3,0.9722669124603271,1.0,0.0,0.9954916834831238,,general/fau/generalv5,c57bl6-pain-mgs-20220901
615,Clip 21: 600.csv,c57bl/6,147600,615.015,-1,0,-1,-1,,,1,0.0,0.9999939203262328,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
616,Clip 21: 600.csv,c57bl/6,147840,616.016,0,0,1,0,,1.0,4,0.9999998807907104,1.0,0.9994534850120544,0.8962738513946533,,general/fau/generalv5,c57bl6-pain-mgs-20220901
617,Clip 21: 600.csv,c57bl/6,148080,617.017,-1,0,0,0,,,3,0.0,1.0,0.9773123264312744,0.5724745392799377,,general/fau/generalv5,c57bl6-pain-mgs-20220901
618,Clip 21: 600.csv,c57bl/6,148320,618.018,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
619,Clip 21: 600.csv,c57bl/6,148560,619.019,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
620,Clip 21: 600.csv,c57bl/6,148800,620.02,-1,0,0,0,,,3,0.0,1.0,0.9992823004722596,0.9999990463256836,,general/fau/generalv5,c57bl6-pain-mgs-20220901
621,Clip 21: 600.csv,c57bl/6,149040,621.021,-1,0,1,-1,,,2,0.0,0.9949933886528016,0.9999921321868896,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
622,Clip 21: 600.csv,c57bl/6,149280,622.022,-1,0,1,-1,,,2,0.0,0.8512667417526245,0.8554131984710693,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
623,Clip 21: 600.csv,c57bl/6,149520,623.023,0,0,0,-1,,,3,0.9948850274086,0.9999126195907592,0.9992673993110656,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
624,Clip 21: 600.csv,c57bl/6,149760,624.024,0,0,2,1,,3.0,4,0.7763655185699463,0.999972939491272,0.7510976195335388,0.9284235835075378,,general/fau/generalv5,c57bl6-pain-mgs-20220901
625,Clip 21: 600.csv,c57bl/6,150000,625.025,0,-1,1,-1,,,2,0.9999998807907104,0.0,0.9984031319618224,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
626,Clip 21: 600.csv,c57bl/6,150240,626.026,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
627,Clip 21: 600.csv,c57bl/6,150480,627.027,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
628,Clip 21: 600.csv,c57bl/6,150720,628.028,0,0,1,1,,2.0,4,0.9999910593032836,0.9810526967048644,0.9991961121559144,0.9999966621398926,,general/fau/generalv5,c57bl6-pain-mgs-20220901
629,Clip 21: 600.csv,c57bl/6,150960,629.029,0,0,1,0,,1.0,4,0.9996519088745116,0.519626259803772,0.6802219152450562,0.7693988084793091,,general/fau/generalv5,c57bl6-pain-mgs-20220901
630,Clip 22: 630.csv,c57bl/6,151200,630.0,-1,2,1,1,,,3,0.0,0.9999009370803832,0.9982492923736572,0.9996609687805176,,general/fau/generalv5,c57bl6-pain-mgs-20220901
631,Clip 22: 630.csv,c57bl/6,151440,631.001,-1,2,1,-1,,,2,0.0,0.5186576247215271,0.9999910593032836,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
632,Clip 22: 630.csv,c57bl/6,151680,632.002,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
633,Clip 22: 630.csv,c57bl/6,151920,633.003,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
634,Clip 22: 630.csv,c57bl/6,152160,634.004,-1,-1,1,-1,,,1,0.0,0.0,0.999992609024048,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
635,Clip 22: 630.csv,c57bl/6,152400,635.005,2,2,-1,-1,,,2,0.998533010482788,0.9998138546943665,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
636,Clip 22: 630.csv,c57bl/6,152640,636.006,1,-1,1,1,,,3,0.999998927116394,0.0,0.9996558427810668,0.999131977558136,,general/fau/generalv5,c57bl6-pain-mgs-20220901
637,Clip 22: 630.csv,c57bl/6,152880,637.007,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
638,Clip 22: 630.csv,c57bl/6,153120,638.008,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
639,Clip 22: 630.csv,c57bl/6,153360,639.009,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
640,Clip 22: 630.csv,c57bl/6,153600,640.01,-1,0,1,1,,,3,0.0,0.9999995231628418,0.9990125894546508,0.99994695186615,,general/fau/generalv5,c57bl6-pain-mgs-20220901
641,Clip 22: 630.csv,c57bl/6,153840,641.011,0,-1,1,0,,,3,0.999981164932251,0.0,0.6138277649879456,0.9999998807907104,,general/fau/generalv5,c57bl6-pain-mgs-20220901
642,Clip 22: 630.csv,c57bl/6,154080,642.012,0,-1,2,-1,,,2,0.9999994039535522,0.0,0.9998692274093628,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
643,Clip 22: 630.csv,c57bl/6,154320,643.013,0,-1,0,0,,,3,0.9999995231628418,0.0,0.9994863271713256,0.9993428587913512,,general/fau/generalv5,c57bl6-pain-mgs-20220901
644,Clip 22: 630.csv,c57bl/6,154560,644.014,0,0,0,0,,0.0,4,1.0,0.9999908208847046,0.9376504421234132,1.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
645,Clip 22: 630.csv,c57bl/6,154800,645.015,0,-1,2,0,,,3,0.6545770168304443,0.0,0.7380993366241455,0.9995833039283752,,general/fau/generalv5,c57bl6-pain-mgs-20220901
646,Clip 22: 630.csv,c57bl/6,155040,646.016,-1,0,1,-1,,,2,0.0,0.9999980926513672,0.938998818397522,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
647,Clip 22: 630.csv,c57bl/6,155280,647.017,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
648,Clip 22: 630.csv,c57bl/6,155520,648.018,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
649,Clip 22: 630.csv,c57bl/6,155760,649.019,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
650,Clip 22: 630.csv,c57bl/6,156000,650.02,-1,0,1,0,,,3,0.0,1.0,0.7408662438392639,0.9999459981918336,,general/fau/generalv5,c57bl6-pain-mgs-20220901
651,Clip 22: 630.csv,c57bl/6,156240,651.021,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
652,Clip 22: 630.csv,c57bl/6,156480,652.022,-1,2,1,-1,,,2,0.0,0.999891996383667,0.9997822642326356,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
653,Clip 22: 630.csv,c57bl/6,156720,653.023,0,0,1,0,,1.0,4,0.6429988741874695,0.9999982118606568,0.7123972177505493,0.8949411511421204,,general/fau/generalv5,c57bl6-pain-mgs-20220901
654,Clip 22: 630.csv,c57bl/6,156960,654.024,-1,-1,1,-1,,,1,0.0,0.0,0.9984436631202698,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
655,Clip 22: 630.csv,c57bl/6,157200,655.025,1,0,2,1,,4.0,4,0.9106929898262024,0.997448205947876,0.698835015296936,0.9999996423721312,,general/fau/generalv5,c57bl6-pain-mgs-20220901
656,Clip 22: 630.csv,c57bl/6,157440,656.026,1,0,1,-1,,,3,0.9903834462165833,0.9999995231628418,0.9934091567993164,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
657,Clip 22: 630.csv,c57bl/6,157680,657.027,0,0,-1,-1,,,2,1.0,0.9995980858802797,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
658,Clip 22: 630.csv,c57bl/6,157920,658.028,1,-1,1,-1,,,2,0.9999630451202391,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
659,Clip 22: 630.csv,c57bl/6,158160,659.029,1,0,1,-1,,,3,0.9999871253967284,0.9999874830245972,0.9608664512634276,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
660,Clip 23: 660.csv,c57bl/6,158400,660.0,-1,-1,1,-1,,,1,0.0,0.0,0.9999979734420776,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
661,Clip 23: 660.csv,c57bl/6,158640,661.001,1,-1,2,-1,,,2,1.0,0.0,0.9993197917938232,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
662,Clip 23: 660.csv,c57bl/6,158880,662.002,1,-1,2,-1,,,2,0.999998927116394,0.0,0.9999984502792358,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
663,Clip 23: 660.csv,c57bl/6,159120,663.003,1,-1,1,-1,,,2,0.5675012469291687,0.0,0.8689600229263306,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
664,Clip 23: 660.csv,c57bl/6,159360,664.004,-1,-1,1,-1,,,1,0.0,0.0,0.9999353885650636,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
665,Clip 23: 660.csv,c57bl/6,159600,665.005,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
666,Clip 23: 660.csv,c57bl/6,159840,666.006,-1,-1,1,-1,,,1,0.0,0.0,0.9679738879203796,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
667,Clip 23: 660.csv,c57bl/6,160080,667.007,-1,-1,1,-1,,,1,0.0,0.0,0.9995170831680298,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
668,Clip 23: 660.csv,c57bl/6,160320,668.008,-1,2,1,-1,,,2,0.0,1.0,0.9999996423721312,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
